timestamp, index, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/28 22:03:01.269, 1, 16290, 97887, 0, 95.14, 41
2026/06/28 22:03:01.769, 0, 88855, 97887, 100, 487.98, 62
2026/06/28 22:03:01.769, 1, 16290, 97887, 0, 95.09, 41
2026/06/28 22:03:02.269, 0, 88855, 97887, 100, 488.12, 64
2026/06/28 22:03:02.269, 1, 16290, 97887, 0, 95.09, 41
2026/06/28 22:03:02.769, 0, 88855, 97887, 100, 479.62, 63
2026/06/28 22:03:02.769, 1, 16290, 97887, 0, 93.66, 41
2026/06/28 22:03:03.269, 0, 88855, 97887, 100, 443.44, 58
2026/06/28 22:03:03.269, 1, 16290, 97887, 0, 93.66, 41
2026/06/28 22:03:03.769, 0, 88855, 97887, 100, 369.53, 56
2026/06/28 22:03:03.769, 1, 16290, 97887, 0, 93.87, 41
2026/06/28 22:03:04.269, 0, 88855, 97887, 100, 308.29, 56
2026/06/28 22:03:04.270, 1, 16290, 97887, 0, 93.87, 41
2026/06/28 22:03:04.770, 0, 88855, 97887, 100, 308.04, 56
2026/06/28 22:03:04.770, 1, 16290, 97887, 0, 94.08, 41
2026/06/28 22:03:05.270, 0, 88855, 97887, 100, 307.99, 56
2026/06/28 22:03:05.270, 1, 16290, 97887, 0, 94.08, 41
2026/06/28 22:03:05.770, 0, 88855, 97887, 100, 306.42, 56
2026/06/28 22:03:05.770, 1, 16290, 97887, 0, 93.96, 41
2026/06/28 22:03:06.270, 0, 88855, 97887, 100, 306.83, 56
2026/06/28 22:03:06.270, 1, 16290, 97887, 0, 93.96, 41
2026/06/28 22:03:06.770, 0, 88855, 97887, 100, 300.75, 55
2026/06/28 22:03:06.770, 1, 16290, 97887, 0, 98.33, 41
2026/06/28 22:03:07.270, 0, 88855, 97887, 100, 297.72, 55
2026/06/28 22:03:07.270, 1, 16292, 97887, 6, 107.26, 44
2026/06/28 22:03:07.770, 0, 88855, 97887, 100, 302.93, 55
2026/06/28 22:03:07.771, 1, 16292, 97887, 9, 150.94, 42
2026/06/28 22:03:08.271, 0, 88855, 97887, 100, 309.70, 55
2026/06/28 22:03:08.271, 1, 16292, 97887, 32, 155.84, 41
2026/06/28 22:03:08.774, 0, 88855, 97887, 100, 308.98, 55
2026/06/28 22:03:08.774, 1, 16292, 97887, 0, 109.15, 41
2026/06/28 22:03:09.274, 0, 88855, 97887, 100, 306.61, 55
2026/06/28 22:03:09.274, 1, 16292, 97887, 0, 95.44, 41
2026/06/28 22:03:09.775, 0, 88855, 97887, 100, 305.64, 55
2026/06/28 22:03:09.775, 1, 16292, 97887, 0, 95.44, 41
2026/06/28 22:03:10.275, 0, 88855, 97887, 100, 306.81, 55
2026/06/28 22:03:10.275, 1, 16292, 97887, 0, 93.83, 41
2026/06/28 22:03:10.775, 0, 88855, 97887, 100, 305.94, 55
2026/06/28 22:03:10.775, 1, 16292, 97887, 48, 122.96, 46
2026/06/28 22:03:11.275, 0, 88855, 97887, 100, 307.00, 55
2026/06/28 22:03:11.275, 1, 16292, 97887, 0, 115.97, 41
2026/06/28 22:03:11.775, 0, 88855, 97887, 100, 314.65, 55
2026/06/28 22:03:11.776, 1, 16292, 97887, 20, 113.10, 42
2026/06/28 22:03:12.276, 0, 88855, 97887, 100, 318.66, 55
2026/06/28 22:03:12.276, 1, 16292, 97887, 79, 140.13, 42
2026/06/28 22:03:12.776, 0, 88855, 97887, 100, 315.00, 55
2026/06/28 22:03:12.776, 1, 16294, 97887, 60, 200.27, 44
2026/06/28 22:03:13.276, 0, 88855, 97887, 100, 309.17, 55
2026/06/28 22:03:13.276, 1, 16294, 97887, 52, 196.58, 42
2026/06/28 22:03:13.779, 0, 88855, 97887, 100, 305.42, 55
2026/06/28 22:03:13.779, 1, 16294, 97887, 0, 133.59, 41
2026/06/28 22:03:14.279, 0, 88855, 97887, 100, 305.01, 55
2026/06/28 22:03:14.279, 1, 16294, 97887, 31, 107.61, 42
2026/06/28 22:03:14.779, 0, 88855, 97887, 100, 301.81, 54
2026/06/28 22:03:14.780, 1, 16294, 97887, 73, 153.24, 46
2026/06/28 22:03:15.280, 0, 88855, 97887, 0, 233.71, 51
2026/06/28 22:03:15.280, 1, 16296, 97887, 84, 204.06, 45
2026/06/28 22:03:15.780, 0, 88855, 97887, 0, 130.43, 50
2026/06/28 22:03:15.780, 1, 16296, 97887, 31, 243.15, 44
2026/06/28 22:03:16.280, 0, 88855, 97887, 100, 281.15, 61
2026/06/28 22:03:16.280, 1, 16296, 97887, 0, 172.61, 42
2026/06/28 22:03:16.780, 0, 88855, 97887, 100, 456.35, 63
2026/06/28 22:03:16.780, 1, 16296, 97887, 0, 106.12, 41
2026/06/28 22:03:17.280, 0, 88855, 97887, 100, 515.34, 64
2026/06/28 22:03:17.280, 1, 16296, 97887, 0, 106.12, 41
2026/06/28 22:03:17.781, 0, 88855, 97887, 100, 517.27, 64
2026/06/28 22:03:17.781, 1, 16296, 97887, 0, 94.36, 41
2026/06/28 22:03:18.281, 0, 88855, 97887, 100, 455.04, 57
2026/06/28 22:03:18.281, 1, 16296, 97887, 0, 94.36, 41
2026/06/28 22:03:18.781, 0, 88855, 97887, 100, 377.10, 56
2026/06/28 22:03:18.781, 1, 16296, 97887, 0, 94.56, 41
2026/06/28 22:03:19.281, 0, 88855, 97887, 100, 345.92, 56
2026/06/28 22:03:19.281, 1, 16296, 97887, 0, 94.56, 41
2026/06/28 22:03:19.781, 0, 88855, 97887, 100, 405.90, 64
2026/06/28 22:03:19.781, 1, 16296, 97887, 0, 94.27, 41
2026/06/28 22:03:20.281, 0, 88855, 97887, 100, 482.46, 63
2026/06/28 22:03:20.281, 1, 16296, 97887, 0, 94.27, 41
2026/06/28 22:03:20.782, 0, 88855, 97887, 100, 501.94, 64
2026/06/28 22:03:20.782, 1, 16296, 97887, 33, 102.41, 43
2026/06/28 22:03:21.282, 0, 88855, 97887, 100, 498.23, 63
2026/06/28 22:03:21.282, 1, 16296, 97887, 0, 100.54, 41
2026/06/28 22:03:21.782, 0, 88855, 97887, 100, 496.14, 64
2026/06/28 22:03:21.782, 1, 16296, 97887, 0, 95.87, 41
2026/06/28 22:03:22.282, 0, 88855, 97887, 100, 496.27, 63
2026/06/28 22:03:22.282, 1, 16296, 97887, 33, 103.58, 42
2026/06/28 22:03:22.783, 0, 88855, 97887, 100, 499.66, 65
2026/06/28 22:03:22.783, 1, 16296, 97887, 41, 111.12, 43
2026/06/28 22:03:23.283, 0, 88855, 97887, 100, 504.95, 65
2026/06/28 22:03:23.283, 1, 16296, 97887, 0, 112.27, 41
2026/06/28 22:03:23.783, 0, 88855, 97887, 100, 502.55, 65
2026/06/28 22:03:23.783, 1, 16296, 97887, 0, 110.92, 41
2026/06/28 22:03:24.283, 0, 88855, 97887, 100, 494.38, 64
2026/06/28 22:03:24.283, 1, 16296, 97887, 1, 95.41, 41
2026/06/28 22:03:24.784, 0, 88855, 97887, 100, 490.07, 64
2026/06/28 22:03:24.784, 1, 16296, 97887, 0, 96.00, 41
2026/06/28 22:03:25.284, 0, 88855, 97887, 100, 496.01, 64
2026/06/28 22:03:25.284, 1, 16296, 97887, 0, 95.46, 41
2026/06/28 22:03:25.784, 0, 88855, 97887, 100, 502.92, 64
2026/06/28 22:03:25.784, 1, 16296, 97887, 0, 95.16, 41
2026/06/28 22:03:26.284, 0, 88855, 97887, 100, 496.52, 66
2026/06/28 22:03:26.284, 1, 16296, 97887, 0, 95.16, 41
2026/06/28 22:03:26.784, 0, 88855, 97887, 100, 496.10, 66
2026/06/28 22:03:26.784, 1, 16296, 97887, 0, 94.40, 41
2026/06/28 22:03:27.285, 0, 88855, 97887, 100, 504.36, 66
2026/06/28 22:03:27.285, 1, 16296, 97887, 0, 94.40, 41
2026/06/28 22:03:27.785, 0, 88855, 97887, 100, 497.36, 64
2026/06/28 22:03:27.785, 1, 16296, 97887, 0, 94.36, 41
2026/06/28 22:03:28.285, 0, 88855, 97887, 100, 496.92, 66
2026/06/28 22:03:28.285, 1, 16296, 97887, 0, 94.36, 41
2026/06/28 22:03:28.785, 0, 88855, 97887, 100, 492.80, 64
2026/06/28 22:03:28.785, 1, 16296, 97887, 0, 94.07, 41
2026/06/28 22:03:29.285, 0, 88855, 97887, 100, 481.99, 64
2026/06/28 22:03:29.286, 1, 16296, 97887, 0, 94.07, 41
2026/06/28 22:03:29.786, 0, 88855, 97887, 100, 474.92, 67
2026/06/28 22:03:29.786, 1, 16296, 97887, 0, 93.78, 41
2026/06/28 22:03:30.286, 0, 88855, 97887, 100, 485.84, 64
2026/06/28 22:03:30.286, 1, 16296, 97887, 0, 93.78, 41
2026/06/28 22:03:30.786, 0, 88855, 97887, 100, 494.31, 67
2026/06/28 22:03:30.786, 1, 16296, 97887, 0, 94.36, 41
2026/06/28 22:03:31.286, 0, 88855, 97887, 100, 490.29, 67
2026/06/28 22:03:31.286, 1, 16296, 97887, 0, 94.36, 41
2026/06/28 22:03:31.786, 0, 88855, 97887, 100, 490.85, 67
2026/06/28 22:03:31.786, 1, 16296, 97887, 0, 94.36, 41
2026/06/28 22:03:32.287, 0, 88855, 97887, 100, 493.23, 65
2026/06/28 22:03:32.287, 1, 16296, 97887, 0, 94.36, 41
2026/06/28 22:03:32.787, 0, 88855, 97887, 100, 493.89, 67
2026/06/28 22:03:32.787, 1, 16296, 97887, 0, 94.36, 41
2026/06/28 22:03:33.287, 0, 88855, 97887, 100, 435.67, 60
2026/06/28 22:03:33.287, 1, 16296, 97887, 0, 94.36, 41
2026/06/28 22:03:33.787, 0, 88855, 97887, 100, 368.75, 59
