timestamp, index, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/28 21:30:55.518, 1, 16296, 97887, 0, 100.60, 42
2026/06/28 21:30:56.019, 0, 88855, 97887, 100, 362.10, 58
2026/06/28 21:30:56.019, 1, 16296, 97887, 0, 96.19, 42
2026/06/28 21:30:56.519, 0, 88855, 97887, 100, 363.89, 58
2026/06/28 21:30:56.519, 1, 16296, 97887, 22, 127.33, 43
2026/06/28 21:30:57.019, 0, 88855, 97887, 100, 363.26, 58
2026/06/28 21:30:57.019, 1, 16296, 97887, 6, 165.74, 43
2026/06/28 21:30:57.519, 0, 88855, 97887, 100, 364.58, 58
2026/06/28 21:30:57.519, 1, 16296, 97887, 71, 191.64, 45
2026/06/28 21:30:58.019, 0, 88855, 97887, 100, 368.83, 58
2026/06/28 21:30:58.020, 1, 16296, 97887, 44, 170.31, 43
2026/06/28 21:30:58.520, 0, 88855, 97887, 100, 367.15, 58
2026/06/28 21:30:58.520, 1, 16296, 97887, 0, 145.23, 43
2026/06/28 21:30:59.020, 0, 88855, 97887, 100, 362.44, 57
2026/06/28 21:30:59.020, 1, 16296, 97887, 21, 167.74, 45
2026/06/28 21:30:59.520, 0, 88855, 97887, 100, 354.33, 57
2026/06/28 21:30:59.520, 1, 16296, 97887, 69, 187.82, 48
2026/06/28 21:31:00.020, 0, 88855, 97887, 100, 347.72, 57
2026/06/28 21:31:00.020, 1, 16296, 97887, 52, 159.77, 43
2026/06/28 21:31:00.520, 0, 88855, 97887, 100, 344.42, 57
2026/06/28 21:31:00.520, 1, 16296, 97887, 0, 137.50, 43
2026/06/28 21:31:01.021, 0, 88855, 97887, 100, 342.17, 57
2026/06/28 21:31:01.021, 1, 16296, 97887, 48, 158.15, 46
2026/06/28 21:31:01.521, 0, 88855, 97887, 100, 338.46, 57
2026/06/28 21:31:01.521, 1, 16296, 97887, 0, 180.07, 43
2026/06/28 21:31:02.021, 0, 88855, 97887, 100, 336.89, 57
2026/06/28 21:31:02.021, 1, 16296, 97887, 0, 143.19, 43
2026/06/28 21:31:02.521, 0, 88855, 97887, 100, 336.18, 57
2026/06/28 21:31:02.521, 1, 16296, 97887, 0, 118.31, 43
2026/06/28 21:31:03.021, 0, 88855, 97887, 100, 335.91, 57
2026/06/28 21:31:03.022, 1, 16296, 97887, 0, 108.78, 43
2026/06/28 21:31:03.522, 0, 88855, 97887, 100, 334.88, 57
2026/06/28 21:31:03.522, 1, 16296, 97887, 52, 117.56, 44
2026/06/28 21:31:04.022, 0, 88855, 97887, 100, 333.57, 57
2026/06/28 21:31:04.022, 1, 16296, 97887, 51, 164.11, 43
2026/06/28 21:31:04.522, 0, 88855, 97887, 100, 335.73, 57
2026/06/28 21:31:04.522, 1, 16296, 97887, 64, 178.81, 45
2026/06/28 21:31:05.023, 0, 88855, 97887, 100, 338.89, 57
2026/06/28 21:31:05.023, 1, 16296, 97887, 0, 154.17, 43
2026/06/28 21:31:05.523, 0, 88855, 97887, 100, 337.27, 57
2026/06/28 21:31:05.523, 1, 16296, 97887, 65, 214.22, 46
2026/06/28 21:31:06.023, 0, 88855, 97887, 100, 331.33, 57
2026/06/28 21:31:06.023, 1, 16296, 97887, 81, 260.53, 46
2026/06/28 21:31:06.523, 0, 88855, 97887, 100, 323.64, 57
2026/06/28 21:31:06.523, 1, 16296, 97887, 66, 238.78, 45
2026/06/28 21:31:07.024, 0, 88855, 97887, 100, 316.56, 56
2026/06/28 21:31:07.024, 1, 16296, 97887, 76, 278.35, 46
2026/06/28 21:31:07.524, 0, 88855, 97887, 100, 308.22, 56
2026/06/28 21:31:07.524, 1, 16296, 97887, 69, 316.17, 47
2026/06/28 21:31:08.024, 0, 88855, 97887, 100, 301.74, 56
2026/06/28 21:31:08.024, 1, 16296, 97887, 63, 274.27, 47
2026/06/28 21:31:08.524, 0, 88855, 97887, 100, 297.98, 56
2026/06/28 21:31:08.525, 1, 16296, 97887, 77, 264.50, 49
2026/06/28 21:31:09.025, 0, 88855, 97887, 100, 298.69, 56
2026/06/28 21:31:09.025, 1, 16296, 97887, 76, 285.81, 49
2026/06/28 21:31:09.525, 0, 88855, 97887, 100, 306.64, 56
2026/06/28 21:31:09.525, 1, 16296, 97887, 65, 305.29, 48
2026/06/28 21:31:10.025, 0, 88855, 97887, 7, 269.62, 53
2026/06/28 21:31:10.025, 1, 16296, 97887, 66, 300.97, 48
2026/06/28 21:31:10.525, 0, 88855, 97887, 0, 173.53, 51
2026/06/28 21:31:10.526, 1, 16296, 97887, 72, 279.72, 49
2026/06/28 21:31:11.026, 0, 88855, 97887, 0, 107.42, 51
2026/06/28 21:31:11.026, 1, 16296, 97887, 72, 282.21, 51
2026/06/28 21:31:11.526, 0, 88855, 97887, 72, 118.09, 58
2026/06/28 21:31:11.526, 1, 16296, 97887, 0, 196.26, 44
2026/06/28 21:31:12.026, 0, 88855, 97887, 90, 224.90, 57
2026/06/28 21:31:12.026, 1, 16296, 97887, 0, 118.77, 44
2026/06/28 21:31:12.526, 0, 88855, 97887, 90, 338.60, 57
2026/06/28 21:31:12.526, 1, 16296, 97887, 0, 118.77, 44
2026/06/28 21:31:13.026, 0, 88855, 97887, 89, 339.84, 57
2026/06/28 21:31:13.026, 1, 16296, 97887, 0, 91.99, 44
2026/06/28 21:31:13.527, 0, 88855, 97887, 88, 331.23, 56
2026/06/28 21:31:13.527, 1, 16296, 97887, 33, 95.96, 44
2026/06/28 21:31:14.027, 0, 88855, 97887, 99, 320.92, 56
2026/06/28 21:31:14.027, 1, 16296, 97887, 2, 98.30, 44
2026/06/28 21:31:14.527, 0, 88855, 97887, 100, 311.55, 56
2026/06/28 21:31:14.527, 1, 16296, 97887, 0, 119.94, 44
2026/06/28 21:31:15.027, 0, 88855, 97887, 100, 319.22, 57
2026/06/28 21:31:15.028, 1, 16296, 97887, 2, 117.32, 43
2026/06/28 21:31:15.528, 0, 88855, 97887, 100, 330.29, 57
2026/06/28 21:31:15.528, 1, 16296, 97887, 10, 113.61, 44
2026/06/28 21:31:16.028, 0, 88855, 97887, 100, 336.19, 57
2026/06/28 21:31:16.028, 1, 16296, 97887, 31, 114.83, 44
2026/06/28 21:31:16.528, 0, 88855, 97887, 100, 338.87, 57
2026/06/28 21:31:16.528, 1, 16296, 97887, 0, 113.18, 43
2026/06/28 21:31:17.028, 0, 88855, 97887, 100, 352.63, 58
2026/06/28 21:31:17.029, 1, 16296, 97887, 0, 110.30, 43
2026/06/28 21:31:17.529, 0, 88855, 97887, 100, 369.46, 58
2026/06/28 21:31:17.529, 1, 16296, 97887, 40, 113.40, 45
2026/06/28 21:31:18.029, 0, 88855, 97887, 100, 373.57, 58
2026/06/28 21:31:18.029, 1, 16296, 97887, 27, 121.23, 43
2026/06/28 21:31:18.529, 0, 88855, 97887, 100, 369.08, 59
2026/06/28 21:31:18.529, 1, 16296, 97887, 50, 126.78, 45
2026/06/28 21:31:19.029, 0, 88855, 97887, 100, 382.58, 59
2026/06/28 21:31:19.029, 1, 16296, 97887, 0, 133.07, 43
2026/06/28 21:31:19.529, 0, 88855, 97887, 100, 391.02, 59
2026/06/28 21:31:19.530, 1, 16296, 97887, 69, 184.26, 47
2026/06/28 21:31:20.030, 0, 88855, 97887, 100, 386.46, 59
2026/06/28 21:31:20.030, 1, 16296, 97887, 52, 216.62, 44
2026/06/28 21:31:20.530, 0, 88855, 97887, 100, 380.84, 59
2026/06/28 21:31:20.530, 1, 16296, 97887, 62, 199.31, 49
2026/06/28 21:31:21.030, 0, 88855, 97887, 100, 379.21, 59
2026/06/28 21:31:21.030, 1, 16296, 97887, 0, 148.97, 43
2026/06/28 21:31:21.531, 0, 88855, 97887, 100, 376.77, 59
2026/06/28 21:31:21.531, 1, 16296, 97887, 0, 116.35, 43
2026/06/28 21:31:22.031, 0, 88855, 97887, 100, 375.22, 59
2026/06/28 21:31:22.031, 1, 16296, 97887, 0, 121.22, 44
2026/06/28 21:31:22.531, 0, 88855, 97887, 100, 373.15, 59
2026/06/28 21:31:22.531, 1, 16296, 97887, 5, 113.65, 43
2026/06/28 21:31:23.031, 0, 88855, 97887, 100, 369.95, 59
2026/06/28 21:31:23.031, 1, 16296, 97887, 54, 151.49, 47
2026/06/28 21:31:23.531, 0, 88855, 97887, 100, 367.07, 59
2026/06/28 21:31:23.531, 1, 16296, 97887, 44, 183.45, 47
2026/06/28 21:31:24.032, 0, 88855, 97887, 100, 361.13, 58
2026/06/28 21:31:24.032, 1, 16296, 97887, 46, 184.58, 44
2026/06/28 21:31:24.532, 0, 88855, 97887, 100, 360.46, 59
2026/06/28 21:31:24.532, 1, 16296, 97887, 0, 165.71, 44
2026/06/28 21:31:25.032, 0, 88855, 97887, 100, 368.22, 59
2026/06/28 21:31:25.032, 1, 16296, 97887, 2, 108.22, 45
2026/06/28 21:31:25.532, 0, 88855, 97887, 100, 371.55, 59
2026/06/28 21:31:25.533, 1, 16296, 97887, 0, 97.37, 43
2026/06/28 21:31:26.033, 0, 88855, 97887, 100, 371.55, 59
2026/06/28 21:31:26.033, 1, 16296, 97887, 0, 122.95, 43
2026/06/28 21:31:26.533, 0, 88855, 97887, 100, 370.61, 59
2026/06/28 21:31:26.533, 1, 16296, 97887, 61, 144.81, 46
2026/06/28 21:31:27.033, 0, 88855, 97887, 100, 361.48, 58
2026/06/28 21:31:27.033, 1, 16296, 97887, 0, 151.42, 44
2026/06/28 21:31:27.533, 0, 88855, 97887, 100, 354.96, 58
2026/06/28 21:31:27.533, 1, 16296, 97887, 37, 179.61, 45
2026/06/28 21:31:28.034, 0, 88855, 97887, 100, 352.63, 58
2026/06/28 21:31:28.034, 1, 16296, 97887, 75, 187.57, 47
2026/06/28 21:31:28.534, 0, 88855, 97887, 100, 346.69, 58
2026/06/28 21:31:28.534, 1, 16296, 97887, 68, 190.88, 46
2026/06/28 21:31:29.035, 0, 88855, 97887, 100, 340.20, 58
2026/06/28 21:31:29.035, 1, 16296, 97887, 50, 198.48, 44
2026/06/28 21:31:29.535, 0, 88855, 97887, 100, 339.60, 58
2026/06/28 21:31:29.535, 1, 16296, 97887, 0, 144.91, 43
2026/06/28 21:31:30.035, 0, 88855, 97887, 100, 338.46, 58
2026/06/28 21:31:30.035, 1, 16296, 97887, 33, 120.51, 46
2026/06/28 21:31:30.535, 0, 88855, 97887, 100, 335.34, 58
2026/06/28 21:31:30.535, 1, 16296, 97887, 71, 178.76, 48
