campana,maquina,motor,celda,repeticion,origen,gpu,instante,utilizacion_pct,memoria_mib,potencia_w,temperatura_c
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:24.283,80,16561,100.51,42
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:24.283,0,16282,94.95,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:25.283,24,18529,101.6,42
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:25.283,0,16282,94.53,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:26.283,42,19907,159.65,45
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:26.283,0,16282,94.42,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:27.283,0,22,115.78,42
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:27.289,0,16282,94.76,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:28.289,0,1,103.31,42
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:28.290,0,16282,95.24,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:29.290,26,467,100.14,42
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:29.290,0,16282,95.27,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:30.291,0,473,100.69,42
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:30.291,0,16282,95.12,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:31.291,0,23,98.79,42
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:31.292,0,16282,94.93,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:32.293,77,16561,103.8,42
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:32.293,0,16282,94.73,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:33.293,38,22053,101.15,42
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:33.293,0,16282,94.64,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:34.293,26,22109,210.26,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:34.293,0,16282,94.85,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:35.293,67,22109,248.85,46
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:35.293,0,16284,94.75,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:36.293,75,22123,227.85,46
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:36.294,1,16288,103.46,42
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:37.294,97,22123,215.09,47
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:37.294,0,16288,121.34,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:38.294,39,22123,319.41,53
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:38.294,0,16288,95.03,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:39.294,71,22123,276.33,48
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:39.294,0,16288,94.81,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:40.294,66,22123,259.62,48
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:40.294,0,16288,94.67,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:41.294,68,22123,258.86,48
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:41.294,0,16288,95.14,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:42.295,51,22123,271.62,52
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:42.295,0,16288,110.17,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:43.295,67,22123,271.62,49
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:43.295,0,16288,94.94,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:44.295,75,22123,251.59,48
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:44.295,0,16292,107.12,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:45.295,80,22123,248.47,49
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:45.295,0,16292,102.88,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:46.295,17,22123,227.03,46
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:46.295,0,16294,95.29,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:47.295,7,22123,89.35,45
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:47.295,0,16294,105.39,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:48.296,20,22123,150.52,47
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:48.296,0,16294,95.05,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:49.296,67,22125,217.32,47
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:49.296,0,16294,96.8,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:50.296,63,22125,230.18,49
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:50.296,0,16294,95.64,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:51.296,0,22125,182.75,46
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:51.296,34,16294,114.97,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:52.296,57,22125,274.16,49
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:52.296,0,16294,101.83,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:53.296,10,22125,230.67,47
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:53.297,0,16294,97.05,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:54.297,70,22125,291.89,50
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:54.297,0,16294,115.36,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:55.297,69,22125,260.02,49
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:55.297,0,16294,95.04,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:56.297,60,22125,250.29,55
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:56.297,27,16294,95.74,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:57.297,66,22125,291.28,51
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:57.297,0,16294,95.07,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:58.297,67,22125,258.03,51
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:58.297,0,16294,94.74,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:28:59.297,0,22125,176.5,47
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:28:59.298,0,16294,103.68,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:00.298,55,22125,271.88,51
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:00.298,0,16294,128.26,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:01.298,67,22125,264.3,51
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:01.298,0,16294,94.91,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:02.298,37,22125,257.71,55
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:02.298,39,16294,96.61,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:03.298,68,22125,281.04,51
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:03.298,0,16294,95.35,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:04.298,70,22125,262.27,51
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:04.298,0,16294,95.09,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:05.298,74,22125,238.16,50
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:05.299,57,16294,113.28,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:06.299,82,22125,244.71,51
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:06.299,41,16294,146.55,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:07.299,82,22125,257.68,51
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:07.299,0,16294,95.36,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:08.299,0,22125,158.88,47
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:08.299,13,16294,131.34,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:09.300,0,22125,89.89,47
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:09.300,0,16294,94.86,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:10.300,0,22125,89.68,46
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:10.300,0,16294,95.05,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:11.300,0,22125,89.48,46
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:11.300,0,16294,94.81,41
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:12.301,0,22125,89.16,46
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:12.301,0,16294,94.61,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:13.301,0,22125,89.05,46
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:13.301,0,16294,94.74,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:14.301,0,22125,88.81,45
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:14.301,0,16294,94.52,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:15.302,0,22125,88.84,45
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:15.302,0,16294,94.15,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:16.302,0,22125,88.71,45
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:16.302,0,16294,94.51,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:17.302,0,22125,88.64,45
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:17.303,0,16294,94.59,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:18.303,0,22125,88.47,45
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:18.303,0,16294,94.31,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:19.303,0,22125,88.36,45
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:19.303,0,16294,94.48,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:20.304,0,22125,88.44,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:20.304,0,16294,94.46,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:21.304,0,22125,89.0,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:21.304,0,16294,94.26,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:22.304,0,22125,90.55,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:22.304,0,16294,94.32,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:23.305,0,22125,90.58,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:23.305,0,16294,94.57,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:24.305,0,22125,90.35,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:24.305,0,16294,94.31,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:25.305,0,22125,90.39,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:25.305,0,16294,94.22,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:26.306,0,22125,90.32,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:26.306,0,16294,94.5,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:27.306,0,22125,90.27,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:27.306,0,16294,94.23,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:28.306,0,22125,90.11,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:28.306,0,16294,94.21,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:29.307,0,22125,93.2,44
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:29.307,0,16294,94.53,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:30.307,0,22125,95.97,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:30.307,0,16294,94.37,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:31.307,0,22125,95.91,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:31.307,0,16294,94.12,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:32.307,0,22125,95.87,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:32.307,0,16294,94.44,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:33.308,0,22125,95.75,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:33.308,0,16294,94.32,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:34.308,0,22125,95.8,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:34.308,0,16294,94.13,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:35.308,0,22125,95.69,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:35.308,0,16294,94.54,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:36.308,0,22125,95.74,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:36.308,0,16294,94.46,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:37.308,0,22125,95.59,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:37.308,0,16294,94.16,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:38.309,0,22125,95.51,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:38.309,0,16294,94.57,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:39.309,0,22125,95.53,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:39.309,0,16294,94.42,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:40.309,0,22125,95.56,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:40.309,0,16294,94.15,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:41.309,0,22125,95.46,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:41.309,0,16294,94.37,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:42.309,0,22125,95.51,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:42.309,0,16294,94.59,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:43.310,0,22125,95.53,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:43.310,0,16294,94.2,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:44.310,0,22125,95.49,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:44.310,0,16294,94.33,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:45.310,0,22125,95.42,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:45.311,0,16294,94.52,40
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,0,2026/07/04 06:29:46.311,0,22125,95.37,43
confianza,voz05,ollama,26b_06b_np4,03,confianza/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,1,2026/07/04 06:29:46.311,0,16294,94.28,40
